label,dataset,run_dir,latents_path,trajectory_stats_path,metrics_path,accuracy,avg_output_tokens,has_latents,fallback_threshold,fallback_radius_max,fallback_radius_mean,fallback_radius_mean_std,fallback_violation_rate_mean,fallback_violation_rate_max,fallback_num_batches,fallback_total_samples,status,description,num_samples_total,num_samples_selected,num_tokens,embedding_dim,center_before_svd,drop_last_latent,space_type,curvature,effective_rank,effective_rank_se,effective_rank_ci95_low,effective_rank_ci95_high,effective_rank_over_tokens,effective_rank_over_tokens_se,effective_rank_over_tokens_ci95_low,effective_rank_over_tokens_ci95_high,randomsim,randomsim_se,randomsim_ci95_low,randomsim_ci95_high,trajectory_l2_mean,trajectory_l2_mean_se,trajectory_l2_mean_ci95_low,trajectory_l2_mean_ci95_high,trajectory_cosine_distance_mean,trajectory_cosine_distance_mean_se,trajectory_cosine_distance_mean_ci95_low,trajectory_cosine_distance_mean_ci95_high,radius_mean,radius_std,radius_max,radius_p50,radius_p50_se,radius_p50_ci95_low,radius_p50_ci95_high,radius_p90,radius_p90_se,radius_p90_ci95_low,radius_p90_ci95_high,radius_p99,radius_p99_se,radius_p99_ci95_low,radius_p99_ci95_high
simcon,gsm8k,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon/gsm8k/run_0,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon/gsm8k/run_0/latents.json,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon/gsm8k/run_0/trajectory_stats.json,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon/gsm8k/run_0/metrics.json,0.5322213798332069,7.207733131159969,True,2.0,28.5,12.340909090909092,0.14685054526500096,1.0,1.0,11,1319,complete,Latent embeddings for each question across iterations,1319,300,7,2048,False,False,euclidean,-1.0,4.775947311304592,0.029427315059286807,4.728240888599854,4.839137470083938,0.6822781873292275,0.004203902151326677,0.6754629840856934,0.6913053528691342,0.4238098349493562,0.004559752133386372,0.4163694286845627,0.434248086469308,18.597680651745954,0.15414030334865994,18.31380587884957,18.896744790562575,0.3197511913649542,0.004261710348589238,0.3119797981150272,0.32878950009552016,12.26676141798651,3.780529602809638,28.51724665990001,11.709129972489134,0.13377727710165987,11.467382101822267,12.008510582361327,17.98920049819797,0.12523291870675715,17.60975835309705,18.180256305871605,21.44774440737803,0.2195129331892541,21.032177281081985,21.77311790423545
simcon_sircl,gsm8k,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon_sircl/gsm8k/run_0,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon_sircl/gsm8k/run_0/latents.json,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon_sircl/gsm8k/run_0/trajectory_stats.json,CODI/results/latent_sweep_gsm8k/latent_6/models/simcon_sircl/gsm8k/run_0/metrics.json,0.5610310841546626,7.201667930250189,True,2.0,23.125,8.397727272727273,0.12577240693851507,0.9998985420573842,1.0,11,1319,complete,Latent embeddings for each question across iterations,1319,300,7,2048,False,False,euclidean,-1.0,4.261337473169036,0.028743142296369272,4.2082307613263525,4.317647207944579,0.6087624961670052,0.004106163185195607,0.6011758230466219,0.6168067439920829,0.45046097688822995,0.004847236120995498,0.4421571313227917,0.4603548660486014,12.666509507244509,0.09620789618529584,12.484115551146964,12.857725009539292,0.2845201680798016,0.004056084048095361,0.2768441805580777,0.29260787167110247,8.300735590100157,4.364867724491523,22.958281724597907,6.882644047309704,0.0944635877949325,6.720532016193516,7.052037095284825,17.214083278781946,0.12146179813514707,16.924868826175253,17.460936987613643,20.321277748714362,0.23935270423479446,19.984437221173923,20.856748514538985
